,ID,Tweet,Sentiment
690146,2251941597,"No Friday Twitter Bible Trivia Winners   The correct answer is C)Junia Rom16:7. Well, donâ€™t go astray..thereâ€™s always today! Try again..",0
546787,2201871500,"sooo i dont know what is going on.. i'm gonna have my parentals call them, but it's looking ugly  im a little worried if ill be back!!",0
408631,2059449693,I hate being sick my throat hurts and Im starvin ,0
122070,1833638925,@Goughlarrr I still can't believe you told me about GEORGE!!! I'm a good few series behind you ,0
209360,1973953956,Uh oh- Li hing-induced tummyache. Not the best breakfast food ,0
254318,1984204073,"im officialy going now, im very very very very very very VERY. tired   nighty night twitterland â™¥",0
663335,2244085093,@helen_bop lack of good sleep? I have the same problem ,0
76606,1695731944,Not feeling very well   ,0
721187,2261116827,Fuck James Wilk. What a dick. ,0
579736,2213586246,@advantx How long did it take you to update?? iPhone software updates always take me FOREVER ,0
369831,2049979156,Hey sexy's! Miss ya'll! As for me I'm getting ready to be a loser on a friday nite  and take a long hot bubble bath and read a book! Fun..,0
209720,1974048154,"everyone has left for topgolf and i am stuck not going  lets go day, pick up the pace",0
691282,2252205003,Ugh I hate working on a Saturday ,0
338416,2014422987,Ughh. I have a lot of works to do for our varsity club thingy. Early school works. I hate it. ,0
765672,2299554396,@donnyroc sure wish i was goning to see mother bey ,0
323712,2005544004,My tummmy is acting funnny ahhhhh ,0
630931,2232152836,@thesldude86 Shia i miss Even Stevens   .....,0
614831,2226047635,@cookio  are you going to remove me ?  ,0
764665,2299012902,@phonescooper what was the headlline?  or did i miss the joke?  i'm slow today ,0
245143,1981937175,@brittanyloveeee I miss you mucho grandeeeeeeee ,0
152198,1932685379,"@ResourcefulMom The splash pools are great. I hope the weather is good for you. It was HOT today, but last week it just poured ",0
465684,2175398253,Really need to sleep....big day ahead of me tomorrow and the day after! ,0
81576,1752765176,"@melodysong too many letters, pain  i might just put 'dunlop'",0
36606,1565793531,Doing three errands in one large shopping center that doesn't have covered sidewalks. W/o rain I'd walk btwn stores instead of reparking ,0
483721,2180494714,@CdOt2 I'm at work so I can't  ohhhhh but when I get off its on,0
234077,1979509684,-cant sleep worth a nothing!  ugh! i wonder if fresh prince is on!,0
148836,1883251136,@JHVanOphem - oh sod. *hugs hugs hugs*  And *hugs hugs hugs* to @OzAtheist of the sad songs who makes me feel useful. ,0
572124,2209146927,@bohogurl I'm so jealous... It's still cloudy over here... ,0
33139,1564430065,"@ponyy nah, i think you better come kill them for me, they arn't here yet, i don't even know if they are coming baha i hope not !? ",0
755860,2288472615,College Searching. This is so difficult and makes me feel defeated. Grr ,0
764024,2298669318,Hey @rmercader. Pls tell @2911Kyle more about kickball. When and where? (bc idk  ),0
213178,1974936134,@PerezHilton that's the saddest thing I've ever heard ,0
562961,2205793801,chem regents in a couple of house. still not studying. extreme procrastination ,0
207106,1973398949,@MikeLewisLP sorry mike for the final match  iï¿½ve seen the final and chelsea didnï¿½t deserve the cup...have a greet weekend!!,0
474558,2177363193,"And to make matters worse, it's gray out. I hate mondays ",0
55854,1685218220,is not in a good mood. ,0
62634,1687181981,"I need to sleep, but really really want Insan to caaaall ",0
155960,1955990771,I don't think I have ever been this humiliated. Atleast not in awhile. Fml. ,0
691476,2252248638,not going back to AI for three weeks. I think im going to miss it ,0
417098,2061457256,"@mugglemama Aw, sorry to hear that. ",0
189711,1969196038,Binky: yeah TheEliteProgrammer: you still on the phone? Binky: yeah  TheEliteProgrammer: skype me,0
226949,1977958051,Freaked out of there being a giant mutant spider hiding in the rocks at radioactive hill. Spiders+radioactivity= genetic alterations ,0
273223,1990355004,"A good gym session after a weekend of BBQ's, beer and cake, much rather be outside on the bike though, but a crust must be earned ",0
537912,2198919349,@etherjammer Just feeling shitty ,0
796917,2327963996,Send happy thoughts to @twigsCharlie not to well at the moment ,0
362490,2047432734,Fridays are suppose to be relaxing ,0
668101,2245819002,I am not happy with Carl Edwards qualifying back to 25th so far ,0
22342,1557466520,"no IPL  , only MDM",0
227729,1978118322,@cooljazzi1994 ...this is why you need your own laptop !!!  i can't help it!!  sorry... ,0
490930,2183620182,tweetless for a while...i was sick ,0
587256,2216246663,Wishing Allen was home!  ,0
57530,1685684845,I love that the first thing I step barefoot on when I walk into my house is puppy poop..so disgusting..oh and the house smells like it ,0
562965,2205794958,"@BossReggie u seem pretty jolly, I hate the morning  lol",0
787744,2324970938,"@goSonja ...oops, that was supposed to be a sad face ",0
155485,1955863677,@SweetOne76 That's not fair.  ,0
297002,1997281392,such a cold day ,0
101486,1794461389,To Canada! God it's early... ,0
86408,1754110072,My feet and hands are cold  Why am I tweeting this? Oh well. Off for another day of work/revision with R1Big Wkend for company.,0
483374,2180351451,@prettyodd89 I wish it were easy  everyone tells me something different.,0
716701,2259775594,"bored, depressed, and sick   Lonely as hell too...",0
345713,2015981748,I have Short Legs Long Pants Rainy Day Syndrome. ,0
624268,2229843743,"@reply me please. i want to feel loved!  seriously, with anything, i beg of you kind sir.",0
788775,2325220885,I wanna play Sims 3 ,0
754216,2287911901,..waah!.. I have a typhoid fever.. I wanna go to school! ,0
239478,1980633499,"@bebfan thank u so much for the info!! I don't know if i can make it though, i have a thing i have to go to.  but i'll def try!",0
154996,1936072054,"@atebits new style disappoint me, I could hardly tell the tweet currently being selected. really frustrating ",0
534934,2197737705,dreading exams tomoro  i hate aspects of my life so much. People make me angry.. Im going to bed cba anymore.,0
119103,1827976570,Oh my gosh..8 days since i've been on here! Sweden is beautifully SUNNY. My knitting is looking amazing. Dog has been ill with fits again ,0
85048,1753751920,I SLEPT THROUGH THE END FOR DUCK DRESS ON EBAY   NO FAIR. *traces down buyer and steals dress* lol,0
424872,2063198234,@djksly Very doubtful ,0
341573,2015071392,needs to earn some cashh(: cannot wait until tomorrow.i wana see my boy ,0
106959,1823758017,@valentinamia that's why I said get here early ,0
265310,1988779789,http://twitpic.com/6e11u The dust is back today  Hope it clears up before the weekend.,0
320003,2003188122,moving some of the data to DVD's.. have no more space on storage disk ,0
465379,2175337984,I don't know how to turn my avatar green in a timely fashion...  Tips?,0
618118,2227403911,"@BNBuzz &quot;Into each life some rain must fall.&quot; Not funny! I am drowning in NJ! Have small lakes in yard now, but no rainbows or ducks  ",0
757388,2295313459,my heart is still with you  i miss youuuuu. come back!,0
311187,2001249506,Just ate Wendy's ...didn't pay for any of my drinks tonight- bc the owner did... Now I have a headache ,0
561085,2205339059,Damn tired and still here till 17u ,0
203723,1972436139,@fueledbytaylor awe i hope you get it!  i might sell mine for the d80; it prob. wont happen but whatever. haha,0
327619,2009856825,"@missmadeline mine won't scroll down, only UP  lol this is saddd",0
730038,2263458708,It's finally hit me...no. I mean somethings literally hit me in the balls. ,0
65492,1691014918,@covertjew *cry cry cry cry* I just got you back and now you go away on me....  *weep cry sob*,0
609986,2223957796,Got braces ,0
66748,1691970746,back to school tommarrow  tried recording a remake of an old mos def track with autotune..it came out soundin' WACK!,0
722596,2261537072,@MonaCherryDoll the video of neda dying was horrifying  #neda #iran,0
766679,2300040919,@uncommon_sense I'm still waiting on my #canlit flask from @smack416 - I'd trade my harddrive to've had one during #NXNE ,0
578319,2213020307,@so_robsessed hi  random but can i ask how i get my screen shot pic to upload?,0
591806,2217771769,@pbzaiian http://twitpic.com/7opiq - is that la? lol i wish we had a yogurt land ,0
146880,1882607043,@patriciaco I'm not sure. Me too. ,0
652278,2238166314,@guccigabby Aww! We were wondering where you went ,0
549365,2202627915,I'm convinced my crackberry is whackberry...It's dead as a doorknob again. I had to move from Uber twitter to the web ,0
212895,1974859211,@heybabeitsnikki been there done that. i cried earlier ,0
57546,1685688691,i wish real people would follow me ,0
500554,2186890924,Walks with my Grandma are peaceful moments à¥? I'm gonna miss her...She is leaving to go back to India tomorrow ,0
464823,2175209967,paranoia ran through my body ,0
281506,1992350447,I had the BEST weekend!!!!! Back to business now ,0
765745,2299585957,Fucking pouring ,0
654127,2239242147,  I miss Earl,0
94031,1770897587,is a Broken Hearted BOY ,0
579992,2213707764,is struggling to find Trance Nation America on vinyl. ,0
677411,2248681972,I cannot stop coughing ,0
80350,1752283088,@reba now thats great to hear i wish i could of been there. ,0
44774,1676964949,It's times like this I hate that j is away ,0
77104,1696002308,Is sitting here waiting for my carpool ,0
301905,1998811474,@flarfu Shouldn't you be cleaning and not watching movies? Dad wouldn't even let me in the house yesterday    Thanks for the mattress!!,0
415241,2061021473,MY COMPUTER WORKS!!..but all of my files and everything is gone ,0
410168,2059814449,@4wide - oh wait...you weren't &quot;asking&quot; sorry about that ,0
293440,1996315980,@JoeTheDough  poor thing,0
710365,2257887604,"should be doing english coursework and that english redo, but msn, aim, facebook, twitter and youtube have taken over  year 10 sucks ",0
418437,2061765054,@justjessica aww that sucks ,0
428803,2064005277,Must learning now   for the french test next week!!!Nnnnoooo,0
226835,1977935258,@monnie so... when are you coming to clean our windows? ,0
382478,2052998736,"Trod on 2 snails last night, without shoes on  But had a awesome night!",0
329390,2011426463,beddd.. graduation tomorrow. Its going to be sad now that i actually know many of the seniors. ,0
153315,1932930538,is wondering when the crappy feeling will end.  Over being sick ,0
291832,1995822392,Having a bad day ,0
608508,2223358471,iPhone 3.0 doesn't searches your SMS   http://twitpic.com/7po5w,0
786844,2324751831,so happy!!! well tom. is friday!!! SHOPING TIME!! got my orders already don!!! except for the skit!  huhu!!!,0
570363,2208333547,i don't feeel good ,0
646054,2236426538,Having bit of a crappy day today   Someone cheer me up?,0
73212,1694452270,want these pics as references  want to do a pretty painting with dragonflies! why are you making this difficult,0
58575,1685932049,Drinking coffee and reading an anarchist newsletter I got handed. Apparently I'm one of the bad guys ,0
257836,1985055927,Do you think she will come back ta me??  Do I want her back? ,0
261482,1985925921,wishing i can watch mtv movie awards... ,0
350311,2017688027,Oh boy i love hanging out with old people i dont know. Im driving so i cant even get inapproiately wasted. ,0
266418,1988987431,"Within an hour and a half Friday afternoon, we'd booked it, packed it and fucked off - to Torquay. Work doesn't feel quite as exciting ",0
178124,1965892149,Poor Johnny is sick   Looks like he'll be going to the vet tomorrow,0
469552,2176233367,Really want to be in Dallas right now... ,0
462658,2174745744,"when ever you dont wanna talk to them there there, but when you need a hug there not there ",0
379943,2052456441,is awake!! interview today so scared! i don't know what to wear and its cold and its raining  i wanted to go london tombs aswell,0
